# Deutsche Bedeutungen und Beispielsätze für Kaishi (#134), Henning 2026-09-21.
#
# Geschlüsselt auf die KARTEN-ID, nicht auf das Wort: 24 Wörter kommen im Deck
# doppelt vor, mit verschiedenen Bedeutungen (もう „schon"/„noch", 聞く
# „hören"/„fragen"). Eine wortgeschlüsselte Datei gäbe beiden Karten dasselbe
# und verlöre eine davon — siehe #134 und import/lib/tagging.js.
#
# Übersetzt wird aus dem JAPANISCHEN; die englische Zeile aus Kaishi ist die
# Gegenprobe, nicht die Vorlage. Kein Modell schreibt hier Bedeutungen, die es
# sich ausdenkt: jede Zeile hat drei Quellen, die übereinstimmen müssen — das
# Wort, die englische Bedeutung und der Beispielsatz.
#
# VIER KONVENTIONEN, einmal entschieden und 250-mal gleich angewandt:
#
#  1. „to <Verb>" wird der blanke Infinitiv: „machen", nicht „zu machen".
#  2. Die Zahl der Bedeutungen folgt dem Englischen. „to hit, to strike" wird
#     zweigliedrig. Das ist es, was die Karten voneinander trennt: mit nur je
#     einem deutschen Wort fielen im ganzen Deck 395 Karten zusammen statt 67
#     (gemessen 2026-09-21). Wo Deutsch anders schneiden muss, um zwei Karten
#     unterscheidbar zu halten, darf es das — und die Zeile bekommt eine Notiz.
#  3. Klammern bleiben Klammern, an derselben Stelle: „(polite)" → „(höflich)".
#  4. Substantive groß, Verben und Adjektive klein — deutsche Rechtschreibung,
#     auch wenn das Englische alles kleinschreibt.
#
# Spalten: card_id, wort, wort_de, satz_de, notiz
1708637440451	落とす	fallen lassen, verlieren	Ich habe mein Handy auf der Straße verloren.	Gegenstück zu 落ちる: 落ちる fällt, 落とす lässt jemand fallen.
1708637440452	部分	Teil, Abschnitt	Dieser Teil ist in Ordnung.	
1708637440453	必死	verzweifelt, mit aller Kraft	Die Schüler kommen nur mit Mühe im Unterricht mit.	
1708637440454	珍しい	selten, ungewöhnlich	So ein großer Diamant ist selten.	
1708637440067	すみません	Entschuldigung, Verzeihung	Entschuldigung, heute habe ich etwas vor.	
1708637440455	意外	überraschend, unerwartet	Überraschenderweise ist er Single.	
1708637440456	報告	Bericht, Meldung	Es gibt einen Bericht über die Besprechung von gestern.	
1708637440457	握る	ergreifen, festhalten	Das Mädchen nahm die Hand ihrer Mutter.	
1708637440458	結婚	Heirat, Ehe	Nächsten Monat heiratet meine große Schwester.	
1708637440058	三	drei	Sie ist Mutter von drei Kindern.	
1708637440459	戦い	Kampf, Schlacht	Der lange Kampf ist vorbei.	
1708637440056	一	eins	Fangen wir bei eins an.	
1708637440460	感謝	Dank, Dankbarkeit	Ich bin meinen Freunden immer dankbar.	
1708637440461	激しい	heftig, ungestüm	Es regnet heftig.	
1708637440462	倒れる	umfallen, einstürzen	Beim Erdbeben ist das Haus eingestürzt.	Gegenstück zu 倒す: 倒れる fällt um, 倒す wirft jemand um.
1708637440463	既に	längst, zu diesem Zeitpunkt schon	Das wissen längst alle.	
1708637440464	疲れる	müde werden, ermüden	Ich bin müde und ganz wackelig.	
1708637440465	生活	Alltag, Lebensweise	Das Leben in Japan ist anstrengend, aber sehr schön.	
1708637440466	場	Gelegenheit, Schauplatz	Lass mich bei dieser Gelegenheit Danke sagen.	
1708637440467	愛する	lieben	Ich liebe meine Familie.	
1708637440468	冷たい	kalt (zum Anfassen)	Ich möchte einen kalten Saft trinken.	
1708637440469	捨てる	wegwerfen, wegschmeißen	Wirf dieses Gemüse bitte nicht weg.	
1708637440470	過ごす	verbringen (Zeit)	Ich möchte meine Zeit in Ruhe in einem warmen Land verbringen.	
1708637440471	食事	Mahlzeit, Essen	Essen wir nächste Woche alle zusammen.	
1708637440472	働く	arbeiten	Meine große Schwester arbeitet bei einer Bank.	
1708637440473	答え	Antwort, Lösung	Ich weiß die Antwort nicht.	
1708637440474	風	Wind	Heute ist der Wind stark.	
1708637440475	黒い	schwarz	Sie trägt ein schwarzes Kleid.	
1708637440476	助かる	gerettet werden, davonkommen	Er hatte den Gurt an, deshalb ist er davongekommen.	Gegenstück zu 助ける: 助かる kommt davon, 助ける rettet jemand.
1708637440477	受け取る	in Empfang nehmen, zugestellt bekommen	Ich habe eine Mail von ihm bekommen.	
1708637440478	足りる	reichen, ausreichen	Das Geld reicht knapp nicht.	
1708637440479	判断	Urteil, Einschätzung	Seine Einschätzung ist richtig.	
1708637440480	未来	Zukunft	Die Zukunft kennt niemand.	
1708637440481	食う	futtern, essen (salopp)	Ich habe mich sattgegessen.	
1708637440482	分	Anteil, Portion	Dieses Stück Kuchen ist deins.	
1708637440000	手伝う	mithelfen, zur Hand gehen	Ich helfe dir.	
1708637440483	そっち	da bei dir, in deine Richtung	Da drüben ist mein Zimmer.	
1708637440484	上手い	geschickt, gekonnt	Er ist in Fußball und Baseball sehr gut.	
1708637440485	合わせる	anpassen, abstimmen	Den Termin richten wir nach dir.	Gegenstück zu 合う: 合う passt, 合わせる passt jemand an.
1708637440486	大切	kostbar, in Ehren gehalten	Das ist ein Ring, der meiner Mutter viel bedeutet hat.	
1708637440487	花	Blume	Meine Mutter mag Blumen.	
1708637440488	謝る	sich entschuldigen	Wenn man selbst im Unrecht ist, sollte man sich entschuldigen.	
1708637440489	奪う	entreißen, rauben	Der Mann hat ihr die Tasche entrissen.	
1708637440490	勢い	Schwung, Wucht	Die Mannschaft hat Schwung, oder?	
1708637440491	涙	Träne	Ich habe einen Tierfilm gesehen, da kamen mir die Tränen.	
1708637440492	雰囲気	Stimmung (eines Ortes), Ambiente	Der Laden hat eine wirklich schöne Stimmung, oder?	
1708637440493	嘘	Lüge	Das ist keine Lüge. Es stimmt.	
1708637440494	望む	wünschen, erhoffen	Er wünscht sich eine Heirat mit mir.	
1708637440495	緊張	Anspannung, Lampenfieber	Bei der Rede gestern war ich sehr aufgeregt.	
1708637440496	一緒	zusammen, gemeinsam	Wollen wir zusammen essen?	
1708637440497	救う	erretten, aus Not befreien	Sie wurde von einem Vorbeigehenden gerettet.	
1708637440498	自ら	höchstpersönlich, aus eigenem Antrieb	Der Chef hat höchstpersönlich mit der Firma verhandelt.	
1708637440499	地面	Erdboden, Boden	Auf dem Boden ist irgendein Bild gemalt.	
1708637440500	失敗	Fehlschlag, Missgeschick	Nach einem Fehlschlag darf man nicht aufgeben.	
1708637440501	避ける	meiden, ausweichen	Sie scheint mir seit gestern aus dem Weg zu gehen.	
1708637440502	窓	Fenster	Mach bitte das Fenster auf.	
1708637439893	あそこ	dort drüben	Er ist dort drüben.	
1708637440865	お母さん	Mutter (höflich, auch die von anderen)	Seine Mutter ist eine schöne Frau.	Nicht „Mutter (die eigene)“ wie 母 — お母さん ist die höfliche Form, auch für fremde Mütter.
1708637440503	素直	aufgeschlossen, unverstellt	Sie ist sehr unverstellt und hübsch.	
1708637440504	肉	Fleisch	Das Fleisch ist gar.	
1708637440505	冗談	Scherz, Witz	Hör bitte auf zu scherzen.	
1708637440506	余裕	Spielraum, Reserve	Bis zur Abfahrt haben wir noch Zeit.	
1708637440507	連絡	Kontakt, Nachricht	Wenn ich mit der Arbeit fertig bin, melde ich mich.	
1708637440508	人生	Menschenleben, Lebensweg	Er hat auf sein Leben zurückgeblickt.	
1708637440509	放つ	abschießen, freilassen	Ich habe den Pfeil auf die Scheibe abgeschossen.	
1708637439963	嫌い	nicht mögen, Abneigung	Ich mag Zigaretten nicht.	
1708637440510	流れる	fließen, strömen	Aus dem Radio kommt schöne Musik.	
1708637440511	特別	eigens, außergewöhnlich	Du bist etwas Besonderes für mich.	
1708637440512	連中	die Bande, die Leute da	Die Leute da sind wirklich interessant.	
1708637440513	両手	beide Hände	Er hat beide Hände zu Fäusten geballt.	
1708637440514	増える	zunehmen, mehr werden	In dieser Stadt hat die Einwohnerzahl zugenommen.	
1708637440515	出会う	zufällig begegnen, kennenlernen	In Amerika habe ich sie kennengelernt.	
1708637440516	少年	junger Junge	Die Jungen spielen Fußball.	
1708637440517	繰り返す	wiederholen	Sie hat denselben Fehler wiederholt.	
1708637440518	我慢	Ertragen, Beherrschung	Seine Launen ertrage ich nicht.	
1708637440519	我々	wir (förmlich)	Unser Entschluss steht fest.	
1708637440520	感覚	Empfindung, Sinneswahrnehmung	Meine Finger sind kalt und ganz taub.	
1708637440521	響く	hallen, widerhallen	In dieser Halle hallt der Ton gut.	
1708637440522	何とか	irgendwie hinkriegen, bitte doch	Bitte, ich flehe dich an.	
1708637440523	山	Berg	Die Bergluft ist rein.	
1708637440524	当たり前	selbstverständlich, was sonst	Dass deine Noten schlechter wurden, ist kein Wunder.	
1708637440525	予定	Plan, Terminplan	Sag mir bitte, was du heute vorhast.	
1708637440526	残念	schade, bedauerlich	Das Spiel ging leider schlecht aus.	
1708637439870	毎日	jeden Tag, täglich	Ich lerne jeden Tag Japanisch.	
1708637440527	追う	verfolgen, hinterherjagen	Der Polizist ist dem verdächtigen Mann nachgelaufen.	
1708637440528	綺麗	hübsch, sauber	Hein ist ein hübscher Mensch.	
1708637440529	いらっしゃる	da sein, kommen (höfliche Form)	Ihr Gast ist eingetroffen.	
1708637440530	若い	jung	Er ist noch jung.	
1708637440531	どうしても	um jeden Preis, partout	Ich will den Grund unbedingt wissen.	
1708637440532	考え	Idee, Überlegung	Das ist eine gute Idee.	
1708637440533	過去	Vergangenheit	Das ist Vergangenheit.	
1708637440534	気配	Anzeichen, Ahnung	Ich habe hinter mir jemanden gespürt.	
1708637440535	本人	die betreffende Person selbst	Frag das bitte die Person selbst.	
1708637439934	町	Stadt, Ort	Ich war in der Stadt da drüben.	
1708637440536	現実	Realität	Die Wirklichkeit war härter als erwartet.	
1708637440537	決して	niemals, unter keinen Umständen	Vergiss das bitte niemals.	
1708637440538	いつか	irgendwann, eines Tages	Ich will irgendwann nach Afrika.	
1708637440539	床	Fußboden	Der Boden ist nass.	
1708637440540	横	Seite, Breite	Die Breite beträgt einen Meter.	
1708637440541	休む	sich ausruhen, freinehmen	Gestern habe ich in der Firma freigenommen.	
1708637440542	振り返る	sich umdrehen, zurückblicken	Er hat wehmütig auf seine Schulzeit zurückgeblickt.	
1708637440543	わざわざ	eigens deswegen, den Weg auf sich nehmen	Danke, dass du extra hergekommen bist.	
1708637440544	質問	Frage (die man stellt)	Lies die Fragen bitte genau.	
1708637440545	興味	Interesse	Ich interessiere mich für Geschichte.	
1708637440546	距離	Entfernung, Strecke	Sie sind eine lange Strecke weitergelaufen.	
1708637440547	内容	Inhalt	Erkläre bitte den Inhalt dieses Buches.	
1708637440548	つい	versehentlich, aus Versehen	Während der Besprechung habe ich versehentlich gegähnt.	
1708637439942	大好き	sehr gern haben, ins Herz geschlossen	Ich habe meinen Vater sehr lieb.	
1708637440549	回る	sich drehen, umkreisen	Der Mond kreist um die Erde.	
1708637440550	並ぶ	sich anstellen, in einer Reihe stehen	Vor dem Ramen-Laden stehen viele Leute an.	
1708637439956	住む	wohnen	Meine Familie wohnt in Thailand.	
1708637440551	終える	beenden, fertig machen	Endlich habe ich die Hausaufgaben fertig.	Gegenstück zu 終わる: 終わる endet, 終える beendet jemand.
1708637440552	態度	Haltung, Benehmen	Über das Benehmen des Mannes waren alle entsetzt.	
1708637440553	金	Geld	Das hat ziemlich viel Geld gekostet.	
1708637440556	さすが	ganz wie erwartet, alle Achtung	Stark, alle Achtung.	
1708637440557	自然	Natur	Schützen wir alle zusammen die Natur.	
1708637439863	勉強	Lernen, Studium	Ich lerne Japanisch.	
1708637440558	眺める	hinausschauen, betrachten	Die Katze schaut vom Fenster aus nach draußen.	
1708637440559	向く	sich zudrehen, in eine Richtung schauen	Schau bitte hierher.	
1708637440560	相変わらず	wie eh und je, unverändert	Er hat wie immer viel zu tun, oder?	
1708637440561	普段	im Alltag, sonst	Normalerweise trage ich T-Shirt und Jeans.	
1708637439869	どれ	welches (von mehreren)	Welches hättest du gern?	
1708637440562	どうも	irgendwie, so recht	Heute fühle ich mich irgendwie nicht wohl.	
1708637440563	運ぶ	tragen, befördern	Trag bitte dieses Gepäckstück mit.	
1708637440564	やっと	schließlich doch, mit knapper Not	Endlich bin ich mit der Arbeit fertig.	
1708637440565	弱い	schwach	Das Kind ist körperlich etwas schwach.	
1708637440566	どうせ	ohnehin, sowieso	Wenn wir es sowieso nicht schaffen, gehen wir langsam.	
1708637440567	離す	loslassen, trennen	Lass die Hand deines Kindes nicht los.	Gegenstück zu 離れる: 離れる entfernt sich, 離す trennt jemand.
1708637440568	貴族	Adel, Adlige	Seine Vorfahren sollen Adlige gewesen sein.	
1708637440569	広がる	sich ausbreiten, weiter werden	Seit dem Auslandsstudium ist meine Welt größer geworden.	
1708637440570	頬	Wange	Ihre Wangen wurden rot.	
1708637440571	寂しい	einsam, traurig	Das ist ein trauriges Lied, oder?	
1708637440572	正しい	richtig, korrekt	Ich weiß nicht, ob diese Antwort richtig ist.	
1708637440573	自由	Freiheit, frei	Das Leben in Japan ist sehr frei.	
1708637440574	全身	der ganze Körper	Am Tag nach dem Sport tun mir alle Muskeln weh.	
1708637440575	武器	Waffe	Sie griffen zu den Waffen und erhoben sich.	
1708637440576	それぞれ	jeweils, ein jeder	Jeder Mensch denkt anders.	
1708637440577	語る	erzählen, berichten	Lass uns heute Abend viel erzählen.	
1708637440578	持ってくる	mitbringen, herbringen	Bring bitte den Stuhl her.	
1708637440581	一気に	in einem Zug, auf einen Schlag	Er hat das Bier in einem Zug getrunken.	
1708637440582	そっと	sacht, leise	Die Mutter strich ihrer Tochter sacht übers Haar.	
1708637440583	伝わる	überliefert werden, herüberkommen	Die Kanji kamen aus China.	Gegenstück zu 伝える: 伝わる kommt an, 伝える gibt jemand weiter.
1708637440584	当たる	treffen, zutreffen	Der Ball hat ihn am Kopf getroffen.	
1708637440585	痛み	Schmerz	Ich habe Schmerzen im Rücken.	
1708637440586	妙	sonderbar, eigenartig	Er hat sich eigenartig bewegt.	
1708637440587	影	Schatten	Im Fenster spiegelt sich der Schatten eines Mannes.	
1708637440588	死	Tod	Angst vor dem Tod zu haben ist natürlich.	
1708637440589	多分	wahrscheinlich, vermutlich	Sie schläft wahrscheinlich zu Hause.	
1708637440590	協力	Zusammenarbeit, Mithilfe	Dieses Vorhaben braucht die Mithilfe von allen.	
1708637440591	見上げる	hinaufsehen, emporblicken	Ich habe zum Himmel hinaufgesehen.	
1708637440592	覚悟	Entschlossenheit, Gefasstsein	Ich bin darauf gefasst.	
1708637440593	連れる	mitnehmen, bei sich haben	Ich bin mit den Kindern ins Kaufhaus gegangen.	
1708637440594	低い	niedrig, klein (Körpergröße)	Ich bin klein.	
1708637440595	木	Baum	Im Garten steht ein Baum.	
1708637440001	忙しい	beschäftigt, viel zu tun	Ich habe viel zu tun, hilf mir bitte.	
1708637440596	面倒	lästig, umständlich	In der Firma gab es eine lästige Sache.	
1708637440597	闇	Dunkelheit, Finsternis	Der Täter versteckte sich im Dunkeln.	
1708637440598	広い	weit, geräumig	Sein Haus ist sehr geräumig.	
1708637440599	告げる	verkünden, eröffnen	Ich habe ihm die Wahrheit gesagt.	
1708637440600	叩く	klopfen, schlagen	Er hat sein Kind auf den Po geschlagen.	
1708637440864	お父さん	Vater (höflich, auch der von anderen)	Mein Vater ist Angestellter.	Nicht „Vater (der eigene)“ wie 父 — お父さん ist die höfliche Form, auch für fremde Väter.
1708637439871	兄	älterer Bruder	Das ist der Computer meines älteren Bruders.	
1708637440601	自信	Selbstvertrauen	Das Gesicht der Person strahlt Selbstvertrauen aus, oder?	
1708637440602	集める	sammeln, zusammentragen	Als Kind habe ich Briefmarken gesammelt.	Gegenstück zu 集まる: 集まる kommt zusammen, 集める trägt jemand zusammen.
1708637440603	振る	schwenken, wedeln	Der Hund wedelt mit dem Schwanz.	
1708637440604	余計	überflüssig, unnötig	Sag keine überflüssigen Sachen.	
1708637440605	他に	sonst noch, außerdem	A: „Sonst noch etwas?“ B: „Einen Kaffee bitte.“	
1708637440606	誘う	einladen, auffordern	Ich habe sie zu einem Date eingeladen.	
1708637440607	付き合う	zusammen sein, Umgang haben	Ich bin seit etwa vier Jahren mit ihr zusammen.	
1708637440608	村	Dorf	Ich komme aus dem Nachbardorf.	
1708637440609	人物	Persönlichkeit, Figur	Er ist eine wichtige Persönlichkeit in der Firma.	
1708637440610	数	Anzahl, Zahl	Die Anzahl der Gläser reicht nicht.	
1708637440611	危ない	brenzlig, riskant	Auf der Straße sind viele Autos, sie ist riskant.	
1708637440612	事情	Sachlage, näherer Umstand	Deine Lage habe ich gut verstanden.	
1708637440613	本当に	wirklich, tatsächlich	Ich mag dich wirklich.	
1708637440614	噂	Gerücht	Stimmt das Gerücht?	
1708637440615	断る	ablehnen, absagen	Ich habe seinen Heiratsantrag abgelehnt.	
1708637440616	どうか	ich bitte dich, um Himmels willen	Bitte verzeih mir.	
1708637440617	巨大	riesig, gewaltig	Das riesige Gebäude da ist ein Museum.	
1708637440618	最高	das Beste, höchst	Das ist bisher mein bestes Ergebnis.	
1708637440619	お金	Geld (höflich)	Das japanische Geld heißt Yen.	
1708637440620	傷	Wunde, Verletzung	Diese Wunde wird sicher bald besser.	
1708637440621	怒り	Zorn, Wut	Er hat seinen Zorn zurückgehalten.	
1708637440622	どうやって	auf welchem Weg, wie genau	A: „Wie komme ich zum Flughafen?“ B: „Ab Shinjuku mit dem Bus.“	
1708637440623	効果	Wirkung	Dieses Medikament wirkt schützend auf den Magen.	
1708637440624	取り出す	hervorholen, herausziehen	Er hat die Geldbörse aus der Tasche geholt.	
1708637440625	黒	Schwarz (die Farbe)	Haben Sie einen schwarzen Kugelschreiber?	
1708637440626	愛	Liebe	Sie hat den Brief voller Liebe geschrieben.	
1708637440627	直接	direkt, unmittelbar	Frag ihn direkt.	
1708637440628	浮かぶ	schwimmen (oben), auftauchen	Draußen auf dem Wasser treibt ein Boot.	
1708637440629	抜ける	ausscheiden, herausfallen	Er ist aus der Gruppe ausgeschieden.	
1708637440630	暗い	dunkel, finster	Das Zimmer ist dunkel.	
1708637440631	息	Atem	Atme bitte tief ein.	
1708637440632	駄目	nichts wert, geht nicht	Er ist ein Taugenichts.	
1708637440633	点	Punkt, Note	Meine Note im Test gestern war nicht gut.	
1708637440634	参加	Teilnahme	Morgen nehme ich am Stadtmarathon teil.	
1708637439904	日本	Japan	Japanische Spiele machen Spaß.	
1708637440635	はっきり	deutlich, klar	Heute sieht man die Berge deutlich.	
1708637440636	描く	zeichnen, malen	Ich habe einen Panda gemalt.	
1708637440637	描く	darstellen, schildern	Er kann Menschen gut darstellen.	Dasselbe Wort 描く wie oben: dort das Malen selbst, hier das Darstellen.
1708637440638	無視	Nichtbeachtung, Übergehen	Seine Meinung wurde übergangen.	
1708637440639	生徒	Schüler, Schülerin	In dieser Klasse sind 30 Schüler.	
1708637440640	詳しい	ausführlich, genau	Erkläre es bitte ausführlicher.	
1708637440641	触る	anfassen, anrühren	Fass dieses Bild bitte nicht an.	Nicht „berühren“ wie 触れる — 触る fasst absichtlich an.
1708637440642	これまで	bis hierher, bislang	Ich bin nicht mehr die von früher.	
1708637440643	半分	Hälfte, halb	Schneide die Tomate bitte in zwei Hälften.	
1708637440060	五	fünf	Wir sind zu fünft verreist.	
1708637440644	耐える	standhalten, aushalten	Ob dieses Gebäude einem großen Erdbeben standhält?	
1708637440645	立場	Standpunkt, Stellung	Sie versteht ihre eigene Stellung nicht.	
1708637440646	石	Stein	Ich bin über einen Stein gestolpert.	
1708637440647	挨拶	Begrüßung, Gruß	Ich grüße immer freundlich.	
1708637440648	相談	Beratung, Rücksprache	Ich möchte mich über etwas mit dir beraten.	
1708637440649	受け入れる	aufnehmen, gelten lassen	Ich habe seine Meinung gelten lassen.	
1708637440650	練習	Übung, Training	Meine Tochter übt gerade Geige.	
1708637440651	無駄	vergeblich, für die Katz	Ich kaufe nichts Unnützes.	
1708637440652	抱える	umklammern, schleppen	Er schleppt ein großes Gepäckstück.	
1708637440653	示す	aufzeigen, zu erkennen geben	Sie hat gut reagiert.	
1708637440654	成功	Erfolg, Gelingen	Tanaka hatte im Beruf Erfolg.	
1708637440655	抱く	umarmen, im Arm halten	Die Großmutter hält unsere Katze im Arm.	
1708637440656	味	Geschmack	Dieses Gericht schmeckt fad.	
1708637440657	男性	Mann (erwachsen, sachlich)	Er ist ein toller Mann.	
1708637439921	お願いします	bitte (wenn man etwas möchte)	A: „Das hier bitte.“ B: „Gern.“	
1708637440658	否定	Verneinung, Widerspruch	Er hat der Meinung seines Freundes widersprochen.	
1708637440659	致す	tun (bescheidene Form)	Ich melde mich bei Ihnen.	
1708637440660	現在	Gegenwart, derzeit	Die Temperatur beträgt derzeit 30 Grad.	
1708637440661	輝く	strahlen, funkeln	Ihre Augen strahlen vor Freude, oder?	
1708637440662	熱	Fieber, Hitze	Seit gestern habe ich Fieber.	
1708637440663	始め	der Beginn, am Anfang	Der Beginn unserer Reise war schön.	
1708637440664	厳しい	streng, hart	Herr Kimura ist manchmal streng.	
1708637440665	匂い	Geruch, Duft	Es riecht gut.	
1708637440666	席	Sitzplatz	Ist dieser Platz frei?	
1708637440667	売る	verkaufen	Er hat das Haus verkauft.	
1708637440668	暮らす	seinen Alltag verbringen, leben	Ich möchte für immer in Japan leben.	
1708637440669	利用	Nutzung, Inanspruchnahme	Ich nutze oft die Bibliothek.	
1708637440670	ふと	unversehens, wie aus dem Nichts	Auf einmal ist mir früher eingefallen.	
1708637440671	経験	Erfahrung, Erlebnis	Ich will in jungen Jahren viel erleben.	
1708637440672	変化	Veränderung, Wandel	Dieses Jahr war ein Jahr voller Veränderungen.	
1708637440673	王子	Prinz	Der Prinz wird vom Volk geliebt.	
1708637440674	満足	Zufriedenheit	Er scheint mit dem Ergebnis zufrieden zu sein.	
1708637440675	どんどん	zügig, immer weiter	Er ist zügig den Bergweg weitergegangen.	
1708637440676	命令	Befehl, Anweisung	Sie hat den Befehl nicht befolgt.	
1708637440677	主	Haupt-, hauptsächlich	Ihre Hauptaufgabe ist der Umgang mit Kunden.	
1708637440678	美味しい	lecker, köstlich	Dieser Kuchen ist lecker, oder?	
1708637440679	手紙	Brief	Ich habe einen Brief von einem Freund bekommen.	
1708637440680	掴む	packen, zupacken	Sie hat meine Hand gepackt.	
1708637440681	他人	Fremde, andere Leute	Ich will Fremden meine Adresse nicht sagen.	
1708637440682	格好	Aussehen, Aufmachung	Ich habe einen gut aussehenden jungen Mann getroffen.	
1708637440683	光景	Anblick, Szene	Mir bot sich ein erstaunlicher Anblick.	
1708637440684	すっかり	restlos, vollends	Ich hatte das Einkaufen restlos vergessen.	
1708637440685	どちら	welches von beiden	Was magst du lieber, Fleisch oder Fisch?	
1708637440686	親	Eltern, Elternteil	Die Liebe der Eltern ist etwas Kostbares.	
1708637440687	時代	Zeitalter, Epoche	Jetzt ist das Zeitalter der arbeitenden Roboter.	
1708637440688	作戦	Strategie, Taktik	Sie haben sich für das nächste Spiel eine Taktik überlegt.	
1708637440689	もしかしたら	womöglich, unter Umständen	Womöglich werde ich nächstes Jahr versetzt.	
1708637440690	苦しい	quälend, beklemmend	Ich habe zu viel gegessen, mir ist ganz schlecht.	
1708637440691	明るい	hell	Wenn man das Licht anmacht, wird es hell.	
1708637440692	原因	Ursache (eines Vorgangs)	Was ist die Ursache dieses Unfalls?	
1708637440693	廊下	Flur, Gang	Rechts von diesem Flur ist die Toilette.	
1708637440694	そいつ	der da (salopp, bei dir)	Wer ist der da?	
1708637440695	先ほど	vorhin (höflich), soeben	In der Sache habe ich vorhin die Erlaubnis meines Vorgesetzten bekommen.	
1708637440696	大人	Erwachsener	Hör auf das, was die Erwachsenen sagen.	
1708637440697	人々	die Leute, Menschen (viele)	Die Leute in dem Dorf sind sehr freundlich.	
1708637440698	撫でる	streicheln	Ich habe die Katze am Kopf gestreichelt.	
1708637440699	立てる	aufstellen, hinstellen	Ich stelle den Schirm an die Tür.	Gegenstück zu 立つ: 立つ steht, 立てる stellt jemand hin.
1708637440700	たまに	ab und zu, gelegentlich	Er kocht ab und zu.	
1708637440701	押す	drücken, schieben	Von hinten zu drängeln ist gefährlich.	
1708637440702	平気	unbeeindruckt, macht nichts aus	Sie machte ein Gesicht, als wäre nichts gewesen.	
1708637440703	悲しい	betrübt, kummervoll	Der Film war sehr traurig.	
1708637440704	隠れる	sich verstecken, verschwinden	Die Sonne ist hinter den Wolken verschwunden.	Gegenstück zu 隠す: 隠れる versteckt sich, 隠す versteckt jemand.
1708637440705	まだまだ	noch lange nicht, bei Weitem nicht	A: „Dein Japanisch ist gut.“ B: „Nein, noch lange nicht.“	
1708637440706	皆さん	alle zusammen (höfliche Anrede)	Alle zusammen, heute sprechen wir über Roboter.	
1708637440707	戻す	zurückbringen, zurückstellen	Kommen wir zum Thema zurück.	Gegenstück zu 戻る: 戻る kehrt zurück, 戻す bringt jemand zurück.
1708637440708	戦闘	Gefecht, Kampfhandlung	Im Gefecht wurden viele Zivilisten verletzt.	
1708637440710	炎	Flamme, Lohe	Die Kerzenflamme erhellte das Zimmer.	
1708637440711	恐怖	Angst, Schrecken	Vor lauter Schrecken wurde ich ganz steif.	
1708637440712	迷う	sich verirren, unschlüssig sein	Ich habe mich verlaufen.	
1708637440713	よろしい	in Ordnung (höflich), recht so	Ist der Bericht so in Ordnung?	
1708637440709	火	Feuer	Mach das Feuer aus.	
1708637440714	機会	Chance, günstiger Zeitpunkt	In letzter Zeit trinke ich öfter mal Alkohol.	
1708637440715	恐ろしい	schrecklich, entsetzlich	Letzte Nacht hatte ich einen schrecklichen Traum.	
1708637440716	借りる	leihen, ausleihen	Ich leihe mir Geld von einem Freund.	
1708637440717	外す	abnehmen, entfernen	Er hat die Brille abgenommen.	
1708637440718	地	Gegend, Landstrich	Er hat den Rest seines Lebens in der Gegend verbracht.	
1708637440095	姉	ältere Schwester	Meine große Schwester studiert.	
1708637440719	速い	schnell (in der Geschwindigkeit)	Er läuft schnell.	Nicht „schnell (zeitlich)“ wie 早い — 速い ist das Tempo, 早い der Zeitpunkt.
1708637440720	短い	kurz	Lara hat kurze Haare.	
1708637440721	気に入る	gefallen, Gefallen finden	Meine neuen Schuhe gefallen mir sehr.	
1708637440722	改めて	noch einmal von Neuem, ausdrücklich	Lass mich bitte noch einmal deine Meinung hören.	
1708637440723	うるさい	laut, lästig	Auf dieser Straße sind die Autos laut.	
1708637440724	当てる	auftreffen lassen, erraten	Ich habe meinen Freund aus Versehen mit dem Ball am Kopf getroffen.	Gegenstück zu 当たる: 当たる trifft, 当てる zielt jemand.
1708637440725	包む	einwickeln, einpacken	Ich habe das Geschenk in schönes Papier eingepackt.	
1708637440726	位置	Lage, Position	Meine Stadt liegt nördlich von Tokio.	
1708637440727	打つ	anschlagen, sich stoßen	Ich bin hingefallen und habe mir das Knie angeschlagen.	
1708637440728	目指す	anpeilen, es auf etwas abgesehen haben	Ich will Koch werden.	
1708637440729	秘密	Geheimnis	Das ist ein Geheimnis.	
1708637440730	屋敷	Anwesen, Herrenhaus	Es geht das Gerücht, in dem Anwesen spuke es.	
1708637440731	限界	Grenze, Belastungsgrenze	Meine Geduld ist am Ende.	
1708637440732	勝負	Wettkampf, Entscheidung	Der Wettkampf hat gerade erst begonnen.	
1708637440733	星	Stern	Heute Nacht sieht man die Sterne gut.	
1708637440734	明らか	offensichtlich, eindeutig	Es ist eindeutig seine Schuld.	
1708637440735	悩む	sich grämen, mit sich ringen	Er macht sich wegen der Aufnahmeprüfung Sorgen.	
1708637440736	集中	Konzentration	Konzentrier dich auf das Lernen.	
1708637440737	間違う	sich irren, verkehrt sein	Du irrst dich.	
1708637440738	裏	die Kehrseite, hinter etwas	Hinter der Firma ist ein Park.	
1708637440739	薄い	dünn, fad	Dieses Gericht schmeckt fad.	
1708637440740	願う	erbitten, herbeisehnen	Wir hoffen, dass er wieder gesund wird.	
1708637440741	回復	Genesung, Erholung	Mein Körper hat sich vollständig erholt.	
